* このシートは、インプットデータの保険種類コードを算出方法書単位の保険種類コードに変換するテーブルです。			
* 			
* 「用語の定義」			
* OriginalProdCode=インプットデータの保険種類記号			
* Note=商品正式名称			
* ProdCode=変換後保険種類記号			
* IsVA = 変額年金指定（Y/N)			
OriginalProdCode	Note	ProdCode	IsVA
4ﾊ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾎ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾒ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾖ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾄ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾅ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾊ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾆ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾇ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾈ	入院治療重点保障特約	R_INI_HOSP01	N
Aﾉ	入院治療重点保障特約	R_INI_HOSP01	N
4ｱ	入院初期給付特約	R_INI_HOSP02	N
4ｶ	入院初期給付特約	R_INI_HOSP02	N
4ｻ	入院初期給付特約	R_INI_HOSP02	N
4ｲ	入院初期給付特約	R_INI_HOSP02	N
4ｷ	入院初期給付特約	R_INI_HOSP02	N
4ｼ	入院初期給付特約	R_INI_HOSP02	N
4ｳ	入院初期給付特約	R_INI_HOSP02	N
4ｸ	入院初期給付特約	R_INI_HOSP02	N
4ｴ	入院初期給付特約	R_INI_HOSP02	N
4ｹ	入院初期給付特約	R_INI_HOSP02	N
4ｵ	入院初期給付特約	R_INI_HOSP02	N
4ｺ	入院初期給付特約	R_INI_HOSP02	N
41	入院初期給付特約	R_INI_HOSP02	N
47	入院初期給付特約	R_INI_HOSP02	N
4C	入院初期給付特約	R_INI_HOSP02	N
4G	入院初期給付特約	R_INI_HOSP02	N
4L	入院初期給付特約	R_INI_HOSP02	N
4Q	入院初期給付特約	R_INI_HOSP02	N
43	入院初期給付特約	R_INI_HOSP02	N
48	入院初期給付特約	R_INI_HOSP02	N
4D	入院初期給付特約	R_INI_HOSP02	N
4H	入院初期給付特約	R_INI_HOSP02	N
4M	入院初期給付特約	R_INI_HOSP02	N
4R	入院初期給付特約	R_INI_HOSP02	N
44	入院初期給付特約	R_INI_HOSP02	N
49	入院初期給付特約	R_INI_HOSP02	N
45	入院初期給付特約	R_INI_HOSP02	N
4A	入院初期給付特約	R_INI_HOSP02	N
4E	入院初期給付特約	R_INI_HOSP02	N
4J	入院初期給付特約	R_INI_HOSP02	N
4N	入院初期給付特約	R_INI_HOSP02	N
4S	入院初期給付特約	R_INI_HOSP02	N
46	入院初期給付特約	R_INI_HOSP02	N
4B	入院初期給付特約	R_INI_HOSP02	N
4F	入院初期給付特約	R_INI_HOSP02	N
4K	入院初期給付特約	R_INI_HOSP02	N
4P	入院初期給付特約	R_INI_HOSP02	N
4T	入院初期給付特約	R_INI_HOSP02	N
K0	通院特約	R_OUTP01	N
KB	通院特約	R_OUTP01	N
KA	通院特約	R_OUTP01	N
K2	通院特約	R_OUTP01	N
K6	通院特約	R_OUTP01	N
KD	通院特約	R_OUTP01	N
KF	通院特約	R_OUTP01	N
KC	通院特約	R_OUTP01	N
KE	通院特約	R_OUTP01	N
K4	通院特約	R_OUTP01	N
K7	通院特約	R_OUTP01	N
K5	通院特約	R_OUTP01	N
K8	通院特約	R_OUTP01	N
KG	通院特約	R_OUTP01	N
KN	通院特約	R_OUTP01	N
KT	通院特約	R_OUTP01	N
KH	通院特約	R_OUTP01	N
KP	通院特約	R_OUTP01	N
KU	通院特約	R_OUTP01	N
KJ	通院特約	R_OUTP01	N
KQ	通院特約	R_OUTP01	N
KK	通院特約	R_OUTP01	N
KR	通院特約	R_OUTP01	N
KL	通院特約	R_OUTP01	N
KS	通院特約	R_OUTP01	N
KV	通院特約	R_OUTP01	N
Kｳ	通院特約	R_OUTP01	N
Kｹ	通院特約	R_OUTP01	N
Kｽ	通院特約	R_OUTP01	N
Kﾁ	通院特約	R_OUTP01	N
Kﾅ	通院特約	R_OUTP01	N
KW	通院特約	R_OUTP01	N
Kｴ	通院特約	R_OUTP01	N
Kｺ	通院特約	R_OUTP01	N
Kｾ	通院特約	R_OUTP01	N
Kﾂ	通院特約	R_OUTP01	N
Kﾆ	通院特約	R_OUTP01	N
KY	通院特約	R_OUTP01	N
Kｵ	通院特約	R_OUTP01	N
KZ	通院特約	R_OUTP01	N
Kｶ	通院特約	R_OUTP01	N
Kｻ	通院特約	R_OUTP01	N
Kｿ	通院特約	R_OUTP01	N
Kﾃ	通院特約	R_OUTP01	N
Kﾇ	通院特約	R_OUTP01	N
Kｱ	通院特約	R_OUTP01	N
Kｷ	通院特約	R_OUTP01	N
Kｼ	通院特約	R_OUTP01	N
Kﾀ	通院特約	R_OUTP01	N
Kﾄ	通院特約	R_OUTP01	N
Kﾈ	通院特約	R_OUTP01	N
Kﾋ	通院特約(04)	R_OUTP02	N
Kﾎ	通院特約(04)	R_OUTP02	N
Kﾔ	通院特約(04)	R_OUTP02	N
Kﾌ	通院特約(04)	R_OUTP02	N
Kﾏ	通院特約(04)	R_OUTP02	N
Kﾕ	通院特約(04)	R_OUTP02	N
Kﾍ	通院特約(04)	R_OUTP02	N
Kﾐ	通院特約(04)	R_OUTP02	N
Kﾖ	通院特約(04)	R_OUTP02	N
Kﾗ	通院特約(04)	R_OUTP02	N
Kﾘ	通院特約(04)	R_OUTP02	N
Kﾙ	通院特約(04)	R_OUTP02	N
Mﾇ	通院特約(04)	R_OUTP02	N
Mﾈ	通院特約(04)	R_OUTP02	N
Mﾉ	通院特約(04)	R_OUTP02	N
Mｻ	通院特約(04)	R_OUTP02	N
Mｼ	通院特約(04)	R_OUTP02	N
Mｽ	通院特約(04)	R_OUTP02	N
Mｾ	通院特約(04)	R_OUTP02	N
Mｿ	通院特約(04)	R_OUTP02	N
Mﾀ	通院特約(04)	R_OUTP02	N
Kﾚ	限定告知型通院特約	R_OUTP03	N
Kﾛ	限定告知型通院特約	R_OUTP03	N
Kﾜ	限定告知型通院特約	R_OUTP03	N
Mﾁ	限定告知型通院特約	R_OUTP03	N
Mﾂ	限定告知型通院特約	R_OUTP03	N
Mﾍ	限定告知型通院特約	R_OUTP03	N
Mﾃ	限定告知型通院特約	R_OUTP03	N
Mﾎ	限定告知型通院特約	R_OUTP03	N
10	災害保障特約	R_ACC01	N
30	災害保障特約	R_ACC01	N
31	災害保障特約	R_ACC01	N
32	災害保障特約	R_ACC01	N
3A	災害保障特約　集定用	R_ACC02	N
3B	災害保障特約　集定用	R_ACC02	N
40	交通災害保障特約	R_ACC03	N
42	交通災害保障特約	R_ACC03	N
60	家族災害保障特約	R_ACC04	N
62	家族災害保障特約	R_ACC04	N
88	災害割増特約	R_ACC05	N
89	災害割増特約	R_ACC05	N
8C	災害割増特約	R_ACC05	N
80	災害割増特約	R_ACC05	N
82	災害割増特約	R_ACC05	N
86	災害割増特約	R_ACC05	N
8A	災害割増特約	R_ACC05	N
8B	災害割増特約	R_ACC05	N
8D	災害割増特約	R_ACC05	N
8E	災害割増特約	R_ACC05	N
81	災害割増特約	R_ACC05	N
83	災害割増特約	R_ACC05	N
8F	災害割増特約	R_ACC05	N
84	災害割増特約	R_ACC05	N
8G	災害割増特約	R_ACC05	N
85	災害割増特約	R_ACC05	N
87	災害割増特約	R_ACC05	N
8K	災害割増特約	R_ACC05	N
8J	災害割増特約	R_ACC05	N
8H	災害割増特約	R_ACC05	N
8L	災害割増特約	R_ACC05	N
8Q	災害割増特約	R_ACC05	N
8P	災害割増特約	R_ACC05	N
8N	災害割増特約	R_ACC05	N
8R	災害割増特約	R_ACC05	N
8M	災害割増特約	R_ACC05	N
8S	災害割増特約	R_ACC05	N
8U	災害割増特約	R_ACC05	N
8Y	災害割増特約	R_ACC05	N
8ｲ	災害割増特約	R_ACC05	N
8W	災害割増特約	R_ACC05	N
8X	災害割増特約	R_ACC05	N
8ｱ	災害割増特約	R_ACC05	N
8V	災害割増特約	R_ACC05	N
8Z	災害割増特約	R_ACC05	N
8ｳ	災害割増特約	R_ACC05	N
8ｴ	災害割増特約	R_ACC05	N
8ｸ	災害割増特約	R_ACC05	N
8ｻ	災害割増特約	R_ACC05	N
8ｽ	災害割増特約	R_ACC05	N
8ｿ	災害割増特約	R_ACC05	N
8ﾁ	災害割増特約	R_ACC05	N
8ｶ	災害割増特約	R_ACC05	N
8ｷ	災害割増特約	R_ACC05	N
8ｺ	災害割増特約	R_ACC05	N
8ｵ	災害割増特約	R_ACC05	N
8ｹ	災害割増特約	R_ACC05	N
8ｼ	災害割増特約	R_ACC05	N
8ｾ	災害割増特約	R_ACC05	N
8ﾀ	災害割増特約	R_ACC05	N
8ﾂ	災害割増特約	R_ACC05	N
8ﾉ	災害割増特約	R_ACC05	N
Bｺ	災害入院特約(01)	R_ACC06	N
Bﾆ	災害入院特約(01)	R_ACC06	N
Bﾒ	災害入院特約(01)	R_ACC06	N
Bｻ	災害入院特約(01)	R_ACC06	N
Bﾇ	災害入院特約(01)	R_ACC06	N
Bﾓ	災害入院特約(01)	R_ACC06	N
Bｼ	災害入院特約(01)	R_ACC06	N
Bﾈ	災害入院特約(01)	R_ACC06	N
Bｽ	災害入院特約(01)	R_ACC06	N
Bﾉ	災害入院特約(01)	R_ACC06	N
Bｾ	災害入院特約(01)	R_ACC06	N
Bﾊ	災害入院特約(01)	R_ACC06	N
Bﾀ	災害入院特約(01)	R_ACC06	N
Bﾌ	災害入院特約(01)	R_ACC06	N
Bﾔ	災害入院特約(01)	R_ACC06	N
Bﾁ	災害入院特約(01)	R_ACC06	N
Bﾍ	災害入院特約(01)	R_ACC06	N
Bﾕ	災害入院特約(01)	R_ACC06	N
Bﾂ	災害入院特約(01)	R_ACC06	N
Bﾎ	災害入院特約(01)	R_ACC06	N
Bﾃ	災害入院特約(01)	R_ACC06	N
Bﾏ	災害入院特約(01)	R_ACC06	N
Bﾄ	災害入院特約(01)	R_ACC06	N
Bﾐ	災害入院特約(01)	R_ACC06	N
Bﾖ	災害入院特約(01)	R_ACC06	N
3ｶ	災害入院特約(01)	R_ACC06	N
3ﾂ	災害入院特約(01)	R_ACC06	N
3ﾊ	災害入院特約(01)	R_ACC06	N
3ﾒ	災害入院特約(01)	R_ACC06	N
3E	災害入院特約(01)	R_ACC06	N
Bﾗ	災害入院特約(01)	R_ACC06	N
3ｷ	災害入院特約(01)	R_ACC06	N
3ﾃ	災害入院特約(01)	R_ACC06	N
3ﾋ	災害入院特約(01)	R_ACC06	N
3ﾓ	災害入院特約(01)	R_ACC06	N
3F	災害入院特約(01)	R_ACC06	N
Bﾘ	災害入院特約(01)	R_ACC06	N
3ｸ	災害入院特約(01)	R_ACC06	N
Bﾙ	災害入院特約(01)	R_ACC06	N
3ｹ	災害入院特約(01)	R_ACC06	N
3ﾄ	災害入院特約(01)	R_ACC06	N
3ﾌ	災害入院特約(01)	R_ACC06	N
3ﾖ	災害入院特約(01)	R_ACC06	N
3G	災害入院特約(01)	R_ACC06	N
Bﾚ	災害入院特約(01)	R_ACC06	N
3ｺ	災害入院特約(01)	R_ACC06	N
3ﾅ	災害入院特約(01)	R_ACC06	N
3ﾍ	災害入院特約(01)	R_ACC06	N
3ﾗ	災害入院特約(01)	R_ACC06	N
3H	災害入院特約(01)	R_ACC06	N
Bﾜ	災害入院特約(01)	R_ACC06	N
3ｼ	災害入院特約(01)	R_ACC06	N
3ﾆ	災害入院特約(01)	R_ACC06	N
3ﾎ	災害入院特約(01)	R_ACC06	N
3ﾔ	災害入院特約(01)	R_ACC06	N
3J	災害入院特約(01)	R_ACC06	N
3ｱ	災害入院特約(01)	R_ACC06	N
3ｽ	災害入院特約(01)	R_ACC06	N
3ﾇ	災害入院特約(01)	R_ACC06	N
3ﾏ	災害入院特約(01)	R_ACC06	N
3ﾕ	災害入院特約(01)	R_ACC06	N
3K	災害入院特約(01)	R_ACC06	N
3ｲ	災害入院特約(01)	R_ACC06	N
3ｾ	災害入院特約(01)	R_ACC06	N
3ｳ	災害入院特約(01)	R_ACC06	N
3ｿ	災害入院特約(01)	R_ACC06	N
3ﾈ	災害入院特約(01)	R_ACC06	N
3ﾐ	災害入院特約(01)	R_ACC06	N
3ﾘ	災害入院特約(01)	R_ACC06	N
3L	災害入院特約(01)	R_ACC06	N
3ｴ	災害入院特約(01)	R_ACC06	N
3ﾀ	災害入院特約(01)	R_ACC06	N
3ﾉ	災害入院特約(01)	R_ACC06	N
3ﾑ	災害入院特約(01)	R_ACC06	N
3ﾙ	災害入院特約(01)	R_ACC06	N
3M	災害入院特約(01)	R_ACC06	N
3P	災害入院特約(01)	R_ACC06	N
3U	災害入院特約(01)	R_ACC06	N
Aｻ	災害入院特約(01)	R_ACC06	N
3V	災害入院特約(01)	R_ACC06	N
3W	災害入院特約(01)	R_ACC06	N
3X	災害入院特約(01)	R_ACC06	N
3Y	災害入院特約(01)	R_ACC06	N
3Z	災害入院特約(01)	R_ACC06	N
3ﾚ	災害入院特約(01)	R_ACC06	N
Aｼ	災害入院特約(01)	R_ACC06	N
3ﾛ	災害入院特約(01)	R_ACC06	N
3ﾜ	災害入院特約(01)	R_ACC06	N
RS	災害入院特約(01)	R_ACC06	N
RT	災害入院特約(01)	R_ACC06	N
B8	新災害入院特約(87)	R_ACC07	N
BF	新災害入院特約(87)	R_ACC07	N
BE	新災害入院特約(87)	R_ACC07	N
B0	新災害入院特約(87)	R_ACC07	N
BB	新災害入院特約(87)	R_ACC07	N
BA	新災害入院特約(87)	R_ACC07	N
B2	新災害入院特約(87)	R_ACC07	N
BH	新災害入院特約(87)	R_ACC07	N
BG	新災害入院特約(87)	R_ACC07	N
BJ	新災害入院特約(87)	R_ACC07	N
BQ	新災害入院特約(87)	R_ACC07	N
BL	新災害入院特約(87)	R_ACC07	N
BS	新災害入院特約(87)	R_ACC07	N
BK	新災害入院特約(87)	R_ACC07	N
BR	新災害入院特約(87)	R_ACC07	N
BN	新災害入院特約(87)	R_ACC07	N
BT	新災害入院特約(87)	R_ACC07	N
BP	新災害入院特約(87)	R_ACC07	N
BU	新災害入院特約(87)	R_ACC07	N
BV	新災害入院特約(87)	R_ACC07	N
Bｲ	新災害入院特約(87)	R_ACC07	N
Bｸ	新災害入院特約(87)	R_ACC07	N
BW	新災害入院特約(87)	R_ACC07	N
Bｳ	新災害入院特約(87)	R_ACC07	N
Bｹ	新災害入院特約(87)	R_ACC07	N
BX	新災害入院特約(87)	R_ACC07	N
Bｴ	新災害入院特約(87)	R_ACC07	N
BY	新災害入院特約(87)	R_ACC07	N
Bｵ	新災害入院特約(87)	R_ACC07	N
BZ	新災害入院特約(87)	R_ACC07	N
Bｶ	新災害入院特約(87)	R_ACC07	N
B3	災害入院特約	R_ACC08	N
B6	災害入院特約	R_ACC08	N
BC	災害入院特約	R_ACC08	N
BD	災害入院特約	R_ACC08	N
A8	傷害特約	R_INJ01	N
20	傷害特約	R_INJ01	N
A3	傷害特約	R_INJ01	N
A6	傷害特約	R_INJ01	N
AC	傷害特約	R_INJ01	N
AD	傷害特約	R_INJ01	N
AE	傷害特約	R_INJ01	N
A1	傷害特約	R_INJ01	N
AA	傷害特約	R_INJ01	N
A2	傷害特約	R_INJ01	N
AB	傷害特約	R_INJ01	N
A4	傷害特約	R_INJ01	N
AF	傷害特約	R_INJ01	N
A5	傷害特約	R_INJ01	N
A7	傷害特約	R_INJ01	N
AG	傷害特約	R_INJ01	N
AH	傷害特約	R_INJ01	N
A0	傷害特約	R_INJ01	N
A9	傷害特約	R_INJ01	N
AL	傷害特約	R_INJ01	N
AJ	傷害特約	R_INJ01	N
AK	傷害特約	R_INJ01	N
AM	傷害特約	R_INJ01	N
AP	傷害特約	R_INJ01	N
AR	傷害特約	R_INJ01	N
AS	傷害特約	R_INJ01	N
AT	傷害特約	R_INJ01	N
AU	傷害特約	R_INJ01	N
AN	傷害特約	R_INJ01	N
AQ	傷害特約	R_INJ01	N
AX	傷害特約	R_INJ01	N
Mｱ	限定告知型傷害損傷特約	R_SINJ03	N
Mｲ	限定告知型傷害損傷特約	R_SINJ03	N
Mﾏ	限定告知型傷害損傷特約	R_SINJ03	N
Nﾜ	傷害損傷特約(04)	R_SINJ02	N
Y9	傷害損傷特約(04)	R_SINJ02	N
YD	傷害損傷特約(04)	R_SINJ02	N
YV	傷害損傷特約(04)	R_SINJ02	N
Mﾌ	傷害損傷特約(04)	R_SINJ02	N
Mﾊ	傷害損傷特約(04)	R_SINJ02	N
Mﾋ	傷害損傷特約(04)	R_SINJ02	N
XS	傷害損傷特約	R_SINJ01	N
XA	傷害損傷特約	R_SINJ01	N
XT	傷害損傷特約	R_SINJ01	N
XB	傷害損傷特約	R_SINJ01	N
Xﾉ	傷害損傷特約	R_SINJ01	N
Xｹ	傷害損傷特約	R_SINJ01	N
Xﾊ	傷害損傷特約	R_SINJ01	N
Xｺ	傷害損傷特約	R_SINJ01	N
XU	傷害損傷特約	R_SINJ01	N
XC	傷害損傷特約	R_SINJ01	N
XV	傷害損傷特約	R_SINJ01	N
XD	傷害損傷特約	R_SINJ01	N
Xﾋ	傷害損傷特約	R_SINJ01	N
Xｻ	傷害損傷特約	R_SINJ01	N
Xﾌ	傷害損傷特約	R_SINJ01	N
Xｼ	傷害損傷特約	R_SINJ01	N
XW	傷害損傷特約	R_SINJ01	N
XE	傷害損傷特約	R_SINJ01	N
XX	傷害損傷特約	R_SINJ01	N
XF	傷害損傷特約	R_SINJ01	N
Xﾍ	傷害損傷特約	R_SINJ01	N
Xｽ	傷害損傷特約	R_SINJ01	N
Xﾎ	傷害損傷特約	R_SINJ01	N
Xｾ	傷害損傷特約	R_SINJ01	N
XY	傷害損傷特約	R_SINJ01	N
XG	傷害損傷特約	R_SINJ01	N
XZ	傷害損傷特約	R_SINJ01	N
XH	傷害損傷特約	R_SINJ01	N
Xﾏ	傷害損傷特約	R_SINJ01	N
Xｿ	傷害損傷特約	R_SINJ01	N
Xﾐ	傷害損傷特約	R_SINJ01	N
Xﾀ	傷害損傷特約	R_SINJ01	N
Xｱ	傷害損傷特約	R_SINJ01	N
XJ	傷害損傷特約	R_SINJ01	N
Xｲ	傷害損傷特約	R_SINJ01	N
XK	傷害損傷特約	R_SINJ01	N
Xﾑ	傷害損傷特約	R_SINJ01	N
Xﾁ	傷害損傷特約	R_SINJ01	N
Xﾒ	傷害損傷特約	R_SINJ01	N
Xﾂ	傷害損傷特約	R_SINJ01	N
Xｳ	傷害損傷特約	R_SINJ01	N
XL	傷害損傷特約	R_SINJ01	N
Xｴ	傷害損傷特約	R_SINJ01	N
XM	傷害損傷特約	R_SINJ01	N
Xﾓ	傷害損傷特約	R_SINJ01	N
Xﾃ	傷害損傷特約	R_SINJ01	N
Xﾔ	傷害損傷特約	R_SINJ01	N
Xﾄ	傷害損傷特約	R_SINJ01	N
Xｵ	傷害損傷特約	R_SINJ01	N
XN	傷害損傷特約	R_SINJ01	N
Xｶ	傷害損傷特約	R_SINJ01	N
XP	傷害損傷特約	R_SINJ01	N
Xﾕ	傷害損傷特約	R_SINJ01	N
Xﾅ	傷害損傷特約	R_SINJ01	N
Xﾖ	傷害損傷特約	R_SINJ01	N
Xﾆ	傷害損傷特約	R_SINJ01	N
Xｷ	傷害損傷特約	R_SINJ01	N
XQ	傷害損傷特約	R_SINJ01	N
Xｸ	傷害損傷特約	R_SINJ01	N
XR	傷害損傷特約	R_SINJ01	N
Xﾗ	傷害損傷特約	R_SINJ01	N
Xﾇ	傷害損傷特約	R_SINJ01	N
Xﾘ	傷害損傷特約	R_SINJ01	N
Xﾈ	傷害損傷特約	R_SINJ01	N
X0	傷害損傷特約	R_SINJ01	N
FM	傷害損傷特約	R_SINJ01	N
Fﾄ	傷害損傷特約	R_SINJ01	N
X1	傷害損傷特約	R_SINJ01	N
FN	傷害損傷特約	R_SINJ01	N
Fﾅ	傷害損傷特約	R_SINJ01	N
F5	傷害損傷特約	R_SINJ01	N
Fｴ	傷害損傷特約	R_SINJ01	N
F6	傷害損傷特約	R_SINJ01	N
Fｵ	傷害損傷特約	R_SINJ01	N
X2	傷害損傷特約	R_SINJ01	N
FP	傷害損傷特約	R_SINJ01	N
Fﾆ	傷害損傷特約	R_SINJ01	N
X3	傷害損傷特約	R_SINJ01	N
FQ	傷害損傷特約	R_SINJ01	N
Fﾇ	傷害損傷特約	R_SINJ01	N
F7	傷害損傷特約	R_SINJ01	N
Fｶ	傷害損傷特約	R_SINJ01	N
F8	傷害損傷特約	R_SINJ01	N
Fｷ	傷害損傷特約	R_SINJ01	N
X4	傷害損傷特約	R_SINJ01	N
FR	傷害損傷特約	R_SINJ01	N
Fﾈ	傷害損傷特約	R_SINJ01	N
X5	傷害損傷特約	R_SINJ01	N
FS	傷害損傷特約	R_SINJ01	N
Fﾉ	傷害損傷特約	R_SINJ01	N
F9	傷害損傷特約	R_SINJ01	N
Fｸ	傷害損傷特約	R_SINJ01	N
FA	傷害損傷特約	R_SINJ01	N
Fｹ	傷害損傷特約	R_SINJ01	N
X6	傷害損傷特約	R_SINJ01	N
FT	傷害損傷特約	R_SINJ01	N
Fﾊ	傷害損傷特約	R_SINJ01	N
X7	傷害損傷特約	R_SINJ01	N
FU	傷害損傷特約	R_SINJ01	N
Fﾋ	傷害損傷特約	R_SINJ01	N
FB	傷害損傷特約	R_SINJ01	N
Fｺ	傷害損傷特約	R_SINJ01	N
FC	傷害損傷特約	R_SINJ01	N
Fｻ	傷害損傷特約	R_SINJ01	N
X8	傷害損傷特約	R_SINJ01	N
FV	傷害損傷特約	R_SINJ01	N
Fﾌ	傷害損傷特約	R_SINJ01	N
X9	傷害損傷特約	R_SINJ01	N
FW	傷害損傷特約	R_SINJ01	N
Fﾍ	傷害損傷特約	R_SINJ01	N
FD	傷害損傷特約	R_SINJ01	N
Fｼ	傷害損傷特約	R_SINJ01	N
FE	傷害損傷特約	R_SINJ01	N
Fｽ	傷害損傷特約	R_SINJ01	N
Xﾙ	傷害損傷特約	R_SINJ01	N
FX	傷害損傷特約	R_SINJ01	N
Fﾎ	傷害損傷特約	R_SINJ01	N
Xﾚ	傷害損傷特約	R_SINJ01	N
FY	傷害損傷特約	R_SINJ01	N
Fﾏ	傷害損傷特約	R_SINJ01	N
FF	傷害損傷特約	R_SINJ01	N
Fｾ	傷害損傷特約	R_SINJ01	N
FG	傷害損傷特約	R_SINJ01	N
Fｿ	傷害損傷特約	R_SINJ01	N
Xﾛ	傷害損傷特約	R_SINJ01	N
FZ	傷害損傷特約	R_SINJ01	N
Fﾐ	傷害損傷特約	R_SINJ01	N
Xﾜ	傷害損傷特約	R_SINJ01	N
Fｱ	傷害損傷特約	R_SINJ01	N
Fﾑ	傷害損傷特約	R_SINJ01	N
FH	傷害損傷特約	R_SINJ01	N
Fﾀ	傷害損傷特約	R_SINJ01	N
FJ	傷害損傷特約	R_SINJ01	N
Fﾁ	傷害損傷特約	R_SINJ01	N
F1	傷害損傷特約	R_SINJ01	N
Fｲ	傷害損傷特約	R_SINJ01	N
Fﾒ	傷害損傷特約	R_SINJ01	N
F4	傷害損傷特約	R_SINJ01	N
Fｳ	傷害損傷特約	R_SINJ01	N
Fﾓ	傷害損傷特約	R_SINJ01	N
FK	傷害損傷特約	R_SINJ01	N
Fﾂ	傷害損傷特約	R_SINJ01	N
FL	傷害損傷特約	R_SINJ01	N
Fﾃ	傷害損傷特約	R_SINJ01	N
Fﾔ	傷害損傷特約	R_SINJ01	N
TR	傷害損傷特約	R_SINJ01	N
Tﾈ	傷害損傷特約	R_SINJ01	N
Tﾘ	傷害損傷特約	R_SINJ01	N
Nｼ	傷害損傷特約	R_SINJ01	N
Nﾌ	傷害損傷特約	R_SINJ01	N
Fﾕ	傷害損傷特約	R_SINJ01	N
TS	傷害損傷特約	R_SINJ01	N
Tﾉ	傷害損傷特約	R_SINJ01	N
Tﾙ	傷害損傷特約	R_SINJ01	N
Nｽ	傷害損傷特約	R_SINJ01	N
Nﾍ	傷害損傷特約	R_SINJ01	N
T9	傷害損傷特約	R_SINJ01	N
Tｸ	傷害損傷特約	R_SINJ01	N
TA	傷害損傷特約	R_SINJ01	N
Tｹ	傷害損傷特約	R_SINJ01	N
Fﾖ	傷害損傷特約	R_SINJ01	N
TT	傷害損傷特約	R_SINJ01	N
Tﾊ	傷害損傷特約	R_SINJ01	N
Tﾚ	傷害損傷特約	R_SINJ01	N
Nｾ	傷害損傷特約	R_SINJ01	N
Nﾎ	傷害損傷特約	R_SINJ01	N
Fﾗ	傷害損傷特約	R_SINJ01	N
TU	傷害損傷特約	R_SINJ01	N
Tﾋ	傷害損傷特約	R_SINJ01	N
Tﾛ	傷害損傷特約	R_SINJ01	N
Nｿ	傷害損傷特約	R_SINJ01	N
Nﾏ	傷害損傷特約	R_SINJ01	N
TB	傷害損傷特約	R_SINJ01	N
Tｺ	傷害損傷特約	R_SINJ01	N
TC	傷害損傷特約	R_SINJ01	N
Tｻ	傷害損傷特約	R_SINJ01	N
Fﾘ	傷害損傷特約	R_SINJ01	N
TV	傷害損傷特約	R_SINJ01	N
Tﾌ	傷害損傷特約	R_SINJ01	N
Tﾜ	傷害損傷特約	R_SINJ01	N
Nﾀ	傷害損傷特約	R_SINJ01	N
Nﾐ	傷害損傷特約	R_SINJ01	N
Fﾙ	傷害損傷特約	R_SINJ01	N
TW	傷害損傷特約	R_SINJ01	N
Tﾍ	傷害損傷特約	R_SINJ01	N
Nｱ	傷害損傷特約	R_SINJ01	N
Nﾁ	傷害損傷特約	R_SINJ01	N
Nﾑ	傷害損傷特約	R_SINJ01	N
TD	傷害損傷特約	R_SINJ01	N
Tｼ	傷害損傷特約	R_SINJ01	N
TE	傷害損傷特約	R_SINJ01	N
Tｽ	傷害損傷特約	R_SINJ01	N
Fﾚ	傷害損傷特約	R_SINJ01	N
TX	傷害損傷特約	R_SINJ01	N
Tﾎ	傷害損傷特約	R_SINJ01	N
Nｲ	傷害損傷特約	R_SINJ01	N
Nﾂ	傷害損傷特約	R_SINJ01	N
Nﾒ	傷害損傷特約	R_SINJ01	N
Fﾛ	傷害損傷特約	R_SINJ01	N
TY	傷害損傷特約	R_SINJ01	N
Tﾏ	傷害損傷特約	R_SINJ01	N
Nｳ	傷害損傷特約	R_SINJ01	N
Nﾃ	傷害損傷特約	R_SINJ01	N
Nﾓ	傷害損傷特約	R_SINJ01	N
TF	傷害損傷特約	R_SINJ01	N
Tｾ	傷害損傷特約	R_SINJ01	N
TG	傷害損傷特約	R_SINJ01	N
Tｿ	傷害損傷特約	R_SINJ01	N
Fﾜ	傷害損傷特約	R_SINJ01	N
TZ	傷害損傷特約	R_SINJ01	N
Tﾐ	傷害損傷特約	R_SINJ01	N
Nｴ	傷害損傷特約	R_SINJ01	N
Nﾄ	傷害損傷特約	R_SINJ01	N
Nﾔ	傷害損傷特約	R_SINJ01	N
T0	傷害損傷特約	R_SINJ01	N
Tｱ	傷害損傷特約	R_SINJ01	N
Tﾑ	傷害損傷特約	R_SINJ01	N
Nｵ	傷害損傷特約	R_SINJ01	N
Nﾅ	傷害損傷特約	R_SINJ01	N
Nﾕ	傷害損傷特約	R_SINJ01	N
TH	傷害損傷特約	R_SINJ01	N
Tﾀ	傷害損傷特約	R_SINJ01	N
TJ	傷害損傷特約	R_SINJ01	N
Tﾁ	傷害損傷特約	R_SINJ01	N
T3	傷害損傷特約	R_SINJ01	N
Tｲ	傷害損傷特約	R_SINJ01	N
Tﾒ	傷害損傷特約	R_SINJ01	N
Nｶ	傷害損傷特約	R_SINJ01	N
Nﾆ	傷害損傷特約	R_SINJ01	N
Nﾖ	傷害損傷特約	R_SINJ01	N
T4	傷害損傷特約	R_SINJ01	N
Tｳ	傷害損傷特約	R_SINJ01	N
